488.501	0.043
488.657	0.044
488.812	0.042
488.968	0.044
489.124	0.043
489.280	0.042
489.435	0.043
489.591	0.041
489.747	0.041
489.903	0.041
490.058	0.041
490.214	0.041
490.370	0.040
490.526	0.040
490.682	0.039
490.837	0.039
490.993	0.038
491.149	0.038
491.305	0.037
491.461	0.037
491.617	0.036
491.773	0.034
491.929	0.034
492.084	0.034
492.240	0.034
492.396	0.033
492.552	0.034
492.708	0.031
492.864	0.029
493.020	0.030
493.176	0.029
493.332	0.027
493.488	0.027
493.644	0.025
493.800	0.026
493.956	0.024
494.112	0.026
494.268	0.023
494.424	0.024
494.581	0.021
494.737	0.022
494.893	0.020
495.049	0.021
495.205	0.018
495.361	0.020
495.517	0.019
495.673	0.018
495.830	0.017
495.986	0.020
496.142	0.018
496.298	0.017
496.454	0.016
496.611	0.016
496.767	0.016
496.923	0.016
497.079	0.016
497.236	0.015
497.392	0.015
497.548	0.014
497.704	0.017
497.861	0.017
498.017	0.017
498.173	0.016
498.330	0.016
498.486	0.018
498.642	0.017
498.799	0.018
498.955	0.018
499.112	0.020
499.268	0.019
499.424	0.021
499.581	0.023
499.737	0.024
499.894	0.024
500.050	0.025
500.207	0.026
500.363	0.028
500.519	0.030
500.676	0.030
500.832	0.030
500.989	0.033
501.146	0.034
501.302	0.035
501.459	0.036
501.615	0.037
501.772	0.039
501.928	0.042
502.085	0.042
502.241	0.044
502.398	0.045
502.555	0.047
502.711	0.048
502.868	0.052
503.025	0.053
503.181	0.054
503.338	0.054
503.495	0.058
503.651	0.059
503.808	0.062
503.965	0.062
504.121	0.064
504.278	0.066
504.435	0.069
504.592	0.070
504.748	0.073
504.905	0.072
505.062	0.073
505.219	0.075
505.375	0.078
505.532	0.079
505.689	0.083
505.846	0.083
506.003	0.085
506.160	0.087
506.317	0.091
506.473	0.090
506.630	0.094
506.787	0.093
506.944	0.096
507.101	0.098
507.258	0.097
507.415	0.101
507.572	0.104
507.729	0.102
507.886	0.105
508.043	0.107
508.200	0.110
508.357	0.107
508.514	0.110
508.671	0.109
508.828	0.115
508.985	0.113
509.142	0.114
509.299	0.114
509.456	0.116
509.613	0.120
509.770	0.120
509.927	0.120
510.084	0.124
510.241	0.122
510.398	0.126
510.556	0.126
510.713	0.128
510.870	0.127
511.027	0.129
511.184	0.128
511.341	0.130
511.499	0.131
511.656	0.132
511.813	0.132
511.970	0.136
512.127	0.133
512.285	0.134
512.442	0.135
512.599	0.138
512.757	0.135
512.914	0.138
513.071	0.137
513.228	0.139
513.386	0.138
513.543	0.141
513.700	0.141
513.858	0.141
514.015	0.142
514.172	0.142
514.330	0.141
514.487	0.143
514.645	0.142
514.802	0.144
514.959	0.142
515.117	0.143
515.274	0.143
515.432	0.143
515.589	0.143
515.747	0.146
515.904	0.146
516.062	0.145
516.219	0.143
516.377	0.143
516.534	0.140
516.692	0.147
516.849	0.142
517.007	0.145
517.164	0.143
517.322	0.145
517.479	0.142
517.637	0.144
517.795	0.142
517.952	0.143
518.110	0.140
518.267	0.141
518.425	0.141
518.583	0.141
518.740	0.140
518.898	0.140
519.056	0.137
519.213	0.136
519.371	0.137
519.529	0.139
519.686	0.136
519.844	0.134
520.002	0.133
520.160	0.132
520.317	0.133
520.475	0.133
520.633	0.133
520.791	0.132
520.949	0.128
521.106	0.129
521.264	0.126
521.422	0.126
521.580	0.123
521.738	0.124
521.895	0.124
522.053	0.122
522.211	0.119
522.369	0.119
522.527	0.116
522.685	0.116
522.843	0.115
523.001	0.114
523.159	0.111
523.317	0.112
523.475	0.111
523.632	0.108
523.790	0.106
523.948	0.107
524.106	0.099
524.264	0.101
524.422	0.099
524.580	0.099
524.738	0.096
524.897	0.095
525.055	0.093
525.213	0.091
525.371	0.089
525.529	0.089
525.687	0.084
525.845	0.085
526.003	0.081
526.161	0.082
526.319	0.078
526.477	0.078
526.636	0.075
526.794	0.075
526.952	0.074
527.110	0.071
527.268	0.068
527.426	0.068
527.585	0.065
527.743	0.063
527.901	0.063
528.059	0.062
528.217	0.060
528.376	0.058
528.534	0.054
528.692	0.053
528.851	0.052
529.009	0.051
529.167	0.049
529.325	0.048
529.484	0.047
529.642	0.045
529.800	0.041
529.959	0.042
530.117	0.042
530.275	0.040
530.434	0.037
530.592	0.036
530.751	0.036
530.909	0.034
531.067	0.035
531.226	0.032
531.384	0.031
531.543	0.030
531.701	0.029
531.860	0.027
532.018	0.026
532.177	0.024
532.335	0.024
532.494	0.023
532.652	0.021
532.811	0.022
532.969	0.020
533.128	0.022
533.286	0.021
533.445	0.021
533.603	0.019
533.762	0.020
533.920	0.019
534.079	0.021
534.238	0.018
534.396	0.020
534.555	0.017
534.714	0.020
534.872	0.019
535.031	0.019
535.189	0.021
535.348	0.021
535.507	0.020
535.666	0.021
535.824	0.023
535.983	0.024
536.142	0.022
536.300	0.026
536.459	0.026
536.618	0.026
536.777	0.028
536.935	0.029
537.094	0.029
537.253	0.032
537.412	0.031
537.570	0.033
537.729	0.034
537.888	0.037
538.047	0.037
538.206	0.039
538.365	0.041
538.523	0.043
538.682	0.045
538.841	0.045
539.000	0.047
539.159	0.050
539.318	0.052
539.477	0.053
539.636	0.055
539.795	0.059
539.954	0.061
540.113	0.062
540.272	0.062
540.430	0.066
540.589	0.068
540.748	0.070
540.907	0.071
541.066	0.073
541.225	0.074
541.385	0.079
541.544	0.080
541.703	0.082
541.862	0.086
542.021	0.088
542.180	0.088
542.339	0.093
542.498	0.095
542.657	0.095
542.816	0.098
542.975	0.101
543.134	0.102
543.294	0.105
543.453	0.105
543.612	0.108
543.771	0.111
543.930	0.114
544.089	0.114
544.249	0.119
544.408	0.121
544.567	0.123
544.726	0.123
544.885	0.128
545.045	0.128
545.204	0.134
545.363	0.132
545.522	0.136
545.682	0.139
545.841	0.141
546.000	0.143
546.160	0.144
546.319	0.146
546.478	0.149
546.638	0.152
546.797	0.155
546.956	0.155
547.116	0.157
547.275	0.160
547.434	0.161
547.594	0.161
547.753	0.165
547.912	0.166
548.072	0.169
548.231	0.168
548.391	0.173
548.550	0.174
548.710	0.178
548.869	0.177
549.029	0.181
549.188	0.181
549.348	0.184
549.507	0.183
549.667	0.187
549.826	0.185
549.986	0.191
550.145	0.190
550.305	0.192
550.464	0.192
550.624	0.196
550.783	0.195
550.943	0.198
551.102	0.198
551.262	0.201
551.422	0.201
551.581	0.202
551.741	0.204
551.901	0.205
552.060	0.207
552.220	0.209
552.379	0.209
552.539	0.209
552.699	0.213
552.858	0.214
553.018	0.216
553.178	0.219
553.338	0.216
553.497	0.217
553.657	0.219
553.817	0.219
553.977	0.221
554.136	0.223
554.296	0.221
554.456	0.223
554.616	0.222
554.775	0.223
554.935	0.224
555.095	0.224
555.255	0.224
555.415	0.225
555.574	0.222
555.734	0.226
555.894	0.225
556.054	0.229
556.214	0.225
556.374	0.228
556.534	0.226
556.694	0.229
556.854	0.229
557.013	0.227
557.173	0.229
557.333	0.229
557.493	0.225
557.653	0.226
557.813	0.226
557.973	0.228
558.133	0.227
558.293	0.226
558.453	0.228
558.613	0.226
558.773	0.226
558.933	0.229
559.093	0.225
559.253	0.225
559.413	0.223
559.573	0.223
559.733	0.223
559.893	0.221
560.054	0.219
560.214	0.221
560.374	0.219
560.534	0.217
560.694	0.215
560.854	0.218
561.014	0.212
561.174	0.215
561.335	0.213
561.495	0.213
561.655	0.209
561.815	0.212
561.975	0.210
562.135	0.209
562.296	0.204
562.456	0.204
562.616	0.198
562.776	0.201
562.937	0.200
563.097	0.197
563.257	0.194
563.417	0.191
563.578	0.190
563.738	0.192
563.898	0.188
564.059	0.185
564.219	0.182
564.379	0.186
564.540	0.182
564.700	0.183
564.860	0.180
565.021	0.177
565.181	0.175
565.341	0.171
565.502	0.169
565.662	0.169
565.822	0.165
565.983	0.162
566.143	0.159
566.304	0.158
566.464	0.156
566.625	0.155
566.785	0.150
566.946	0.149
567.106	0.149
567.266	0.145
567.427	0.139
567.587	0.139
567.748	0.138
567.908	0.134
568.069	0.129
568.230	0.128
568.390	0.125
568.551	0.121
568.711	0.119
568.872	0.114
569.032	0.114
569.193	0.112
569.354	0.108
569.514	0.107
569.675	0.104
569.835	0.101
569.996	0.098
570.157	0.098
570.317	0.093
570.478	0.090
570.639	0.088
570.799	0.087
570.960	0.083
571.121	0.081
571.281	0.079
571.442	0.078
571.603	0.074
571.763	0.071
571.924	0.067
572.085	0.068
572.246	0.065
572.406	0.062
572.567	0.060
572.728	0.059
572.889	0.055
573.049	0.053
573.210	0.051
573.371	0.048
573.532	0.047
573.693	0.046
573.854	0.045
574.014	0.043
574.175	0.040
574.336	0.039
574.497	0.038
574.658	0.035
574.819	0.035
574.980	0.033
575.141	0.032
575.301	0.031
575.462	0.029
575.623	0.029
575.784	0.028
575.945	0.026
576.106	0.026
576.267	0.027
576.428	0.024
576.589	0.024
576.750	0.024
576.911	0.023
577.072	0.023
577.233	0.025
577.394	0.024
577.555	0.025
577.716	0.022
577.877	0.024
578.038	0.023
578.199	0.024
578.360	0.023
578.521	0.025
578.682	0.025
578.843	0.026
579.005	0.026
579.166	0.027
579.327	0.029
579.488	0.030
579.649	0.029
579.810	0.034
579.971	0.033
580.133	0.033
580.294	0.035
580.455	0.037
580.616	0.037
580.777	0.040
580.938	0.041
581.100	0.044
581.261	0.044
581.422	0.046
581.583	0.046
581.745	0.052
581.906	0.049
582.067	0.054
582.228	0.054
582.390	0.056
582.551	0.059
582.712	0.061
582.874	0.064
583.035	0.066
583.196	0.067
583.357	0.069
583.519	0.073
583.680	0.074
583.841	0.075
584.003	0.079
584.164	0.079
584.326	0.083
584.487	0.084
584.648	0.087
584.810	0.089
584.971	0.091
585.133	0.093
585.294	0.096
585.455	0.098
585.617	0.101
585.778	0.103
585.940	0.107
586.101	0.107
586.263	0.111
586.424	0.111
586.586	0.115
586.747	0.116
586.909	0.119
587.070	0.119
587.232	0.124
587.393	0.125
587.555	0.126
587.716	0.129
587.878	0.132
588.039	0.135
588.201	0.136
588.363	0.137
588.524	0.142
588.686	0.143
588.847	0.146
589.009	0.143
589.171	0.150
589.332	0.151
589.494	0.153
589.656	0.153
589.817	0.156
589.979	0.156
590.141	0.162
590.302	0.165
590.464	0.165
590.626	0.165
590.787	0.168
590.949	0.167
591.111	0.172
591.272	0.170
591.434	0.175
591.596	0.173
591.758	0.178
591.919	0.178
592.081	0.182
592.243	0.183
592.405	0.185
592.566	0.186
592.728	0.189
592.890	0.189
593.052	0.190
593.214	0.192
593.376	0.197
593.537	0.195
593.699	0.197
