478.76	2.20062
480.62	2.1996
482.49	2.19859
484.38	2.19759
486.27	2.1966
488.19	2.19561
490.12	2.19463
492.06	2.19365
494.02	2.19269
496	2.19172
497.99	2.19077
500	2.18982
502.02	2.18888
504.07	2.18795
506.12	2.18702
508.2	2.1861
510.29	2.18519
512.4	2.18428
514.52	2.18338
516.67	2.18248
518.83	2.18159
521.01	2.18071
523.21	2.17983
525.42	2.17896
527.66	2.1781
529.91	2.17724
532.19	2.17638
534.48	2.17554
536.8	2.1747
539.13	2.17386
541.48	2.17303
543.86	2.17221
546.26	2.17139
548.67	2.17058
551.11	2.16977
553.57	2.16897
556.05	2.16818
558.56	2.16739
561.09	2.16661
563.64	2.16583
566.21	2.16505
568.81	2.16429
571.43	2.16353
574.07	2.16277
576.74	2.16202
579.44	2.16127
582.16	2.16053
584.91	2.15979
587.68	2.15906
590.48	2.15834
593.3	2.15762
596.15	2.1569
599.03	2.15619
601.94	2.15549
604.88	2.15479
607.84	2.15409
610.84	2.1534
613.86	2.15272
616.92	2.15204
620	2.15136
623.12	2.15069
626.26	2.15003
629.44	2.14937
632.65	2.14871
635.9	2.14806
639.18	2.14741
642.49	2.14677
645.83	2.14613
649.21	2.1455
652.63	2.14487
656.08	2.14425
659.57	2.14363
663.1	2.14301
666.67	2.1424
670.27	2.1418
673.91	2.1412
677.6	2.1406
681.32	2.14001
685.08	2.13942
688.89	2.13884
692.74	2.13826
696.63	2.13768
700.56	2.13711
704.55	2.13655
708.57	2.13598
712.64	2.13543
716.76	2.13487
720.93	2.13432
725.15	2.13378
729.41	2.13324
733.73	2.1327
738.1	2.13216
742.51	2.13164
746.99	2.13111
751.52	2.13059
756.1	2.13007
760.74	2.12956
765.43	2.12905
770.19	2.12855
775	2.12805
779.87	2.12755
784.81	2.12706
789.81	2.12657
794.87	2.12608
800	2.1256
805.19	2.12512
810.46	2.12465
815.79	2.12418
821.19	2.12371
826.67	2.12325
832.21	2.12279
837.84	2.12234
843.54	2.12188
849.32	2.12144
855.17	2.12099
861.11	2.12055
867.13	2.12012
873.24	2.11968
879.43	2.11926
885.71	2.11883
892.09	2.11841
898.55	2.11799
905.11	2.11758
911.76	2.11716
918.52	2.11676
925.37	2.11635
932.33	2.11595
939.39	2.11556
946.56	2.11516
953.85	2.11477
961.24	2.11439
968.75	2.114
976.38	2.11362
984.13	2.11325
992	2.11288
1000	2.11251
