488.501	0.001
488.657	0.002
488.812	0.002
488.968	0.003
489.124	0.002
489.280	0.000
489.435	0.003
489.591	0.001
489.747	0.001
489.903	0.001
490.058	0.002
490.214	0.002
490.370	0.001
490.526	0.002
490.682	0.001
490.837	0.000
490.993	0.002
491.149	0.003
491.305	0.002
491.461	0.001
491.617	0.001
491.773	0.001
491.929	0.002
492.084	0.001
492.240	0.001
492.396	0.001
492.552	0.004
492.708	0.001
492.864	0.001
493.020	0.002
493.176	0.002
493.332	0.002
493.488	0.002
493.644	0.001
493.800	0.001
493.956	0.001
494.112	0.003
494.268	0.002
494.424	0.003
494.581	0.001
494.737	0.003
494.893	0.002
495.049	0.002
495.205	0.000
495.361	0.002
495.517	0.002
495.673	0.002
495.830	0.001
495.986	0.003
496.142	0.003
496.298	0.002
496.454	0.001
496.611	0.003
496.767	0.002
496.923	0.001
497.079	0.002
497.236	0.001
497.392	0.000
497.548	0.000
497.704	0.002
497.861	0.002
498.017	0.002
498.173	0.002
498.330	0.001
498.486	0.002
498.642	0.000
498.799	0.002
498.955	0.000
499.112	0.002
499.268	0.001
499.424	0.001
499.581	0.002
499.737	0.002
499.894	0.002
500.050	0.001
500.207	0.001
500.363	0.002
500.519	0.002
500.676	0.003
500.832	0.001
500.989	0.003
501.146	0.001
501.302	0.001
501.459	0.002
501.615	0.001
501.772	0.001
501.928	0.002
502.085	0.002
502.241	0.003
502.398	0.001
502.555	0.001
502.711	0.001
502.868	0.003
503.025	0.001
503.181	0.002
503.338	0.001
503.495	0.001
503.651	0.002
503.808	0.002
503.965	0.001
504.121	0.002
504.278	0.002
504.435	0.002
504.592	0.002
504.748	0.002
504.905	0.002
505.062	0.002
505.219	0.001
505.375	0.002
505.532	0.002
505.689	0.002
505.846	0.001
506.003	0.003
506.160	0.002
506.317	0.003
506.473	0.001
506.630	0.003
506.787	0.002
506.944	0.002
507.101	0.002
507.258	0.001
507.415	0.001
507.572	0.002
507.729	0.001
507.886	0.002
508.043	0.001
508.200	0.004
508.357	0.001
508.514	0.002
508.671	0.001
508.828	0.003
508.985	0.001
509.142	0.001
509.299	0.000
509.456	0.000
509.613	0.002
509.770	0.001
509.927	0.002
510.084	0.003
510.241	0.000
510.398	0.002
510.556	0.002
510.713	0.001
510.870	0.001
511.027	0.001
511.184	0.000
511.341	0.001
511.499	0.001
511.656	0.002
511.813	0.001
511.970	0.002
512.127	0.002
512.285	0.002
512.442	0.001
512.599	0.002
512.757	0.000
512.914	0.002
513.071	0.002
513.228	0.001
513.386	0.001
513.543	0.002
513.700	0.002
513.858	0.003
514.015	0.000
514.172	0.001
514.330	0.001
514.487	0.002
514.645	0.001
514.802	0.002
514.959	0.000
515.117	0.002
515.274	0.001
515.432	0.002
515.589	0.001
515.747	0.002
515.904	0.002
516.062	0.002
516.219	-0.000
516.377	0.003
516.534	0.000
516.692	0.002
516.849	0.001
517.007	0.003
517.164	0.002
517.322	0.002
517.479	-0.000
517.637	0.002
517.795	0.001
517.952	0.004
518.110	0.000
518.267	0.001
518.425	0.003
518.583	0.003
518.740	0.003
518.898	0.003
519.056	0.000
519.213	0.002
519.371	0.001
519.529	0.002
519.686	0.001
519.844	0.002
520.002	0.001
520.160	0.002
520.317	0.001
520.475	0.003
520.633	0.002
520.791	0.002
520.949	0.002
521.106	0.003
521.264	0.001
521.422	0.002
521.580	0.001
521.738	0.003
521.895	0.002
522.053	0.003
522.211	0.000
522.369	0.002
